200	25	3	2000	
       348	   973.802	   938.886	       3
       893	   677.801	    30.949	       3
       875	   198.570	   716.879	       3
       140	   426.701	   891.019	       3
       502	   343.346	    27.287	       3
       742	   797.639	   522.051	       3
       625	   879.998	   325.990	       3
       876	   903.842	   859.489	       3
       276	   662.720	   558.517	       3
       704	   270.208	   690.228	       3
       874	   252.367	   452.853	       3
       499	   854.898	   628.309	       3
       860	   527.715	   290.097	       3
       480	   802.161	     9.349	       3
       208	   572.489	   576.756	       3
       716	   733.143	   311.444	       3
       337	   519.012	   517.268	       3
       186	   770.884	   916.406	       3
       576	   568.858	   426.475	       3
        25	   465.710	   247.396	       3
       911	   342.689	   371.294	       3
       411	    68.209	   931.861	       3
       180	   377.924	   936.868	       3
        30	    79.626	   844.330	       3
       640	   982.817	   920.207	       3
       954	   181.613	   227.900	       3
       288	   811.859	    87.482	       3
       495	   874.962	   227.310	       3
       919	   688.413	   314.377	       3
   174.766	   451.733
   607.094	   375.435
   413.586	   975.350
   816.352	   167.983
   185.130	   972.788
   701.877	   767.475
   240.356	   824.238
   574.219	   632.616
   348.988	   668.733
    56.964	   476.882
   228.814	    13.136
   664.103	   353.006
   497.250	   492.072
   519.016	   730.091
   174.720	   468.628
   570.716	   457.405
   996.753	   137.663
   816.835	    10.889
   594.373	   758.278
   975.989	   319.953
   901.563	   984.383
   595.608	   220.234
    32.426	   338.708
    93.577	   523.896
    65.372	   754.891
    73.366	   349.241
   698.827	   628.265
   914.929	   192.808
