200	25	3	2000	
       785	   679.069	   145.558	       7
       823	   918.602	   157.730	       7
       974	     0.402	   187.632	       7
       579	   976.759	   622.496	       7
       762	   376.580	   905.809	       7
       518	   973.784	   989.955	       7
       220	   604.716	   711.122	       7
       106	   828.846	   731.800	       7
       279	   574.712	   909.293	       7
        20	   628.076	   400.874	       7
       289	   285.576	   249.851	       7
       902	   586.833	   173.430	       7
       859	   750.022	   119.457	       7
       913	   858.314	   812.611	       7
       899	   755.082	   146.792	       7
       162	   698.057	   264.297	       7
       724	   864.479	   819.089	       7
       486	   322.681	   310.587	       7
       670	   670.789	   982.417	       7
       426	   450.874	   266.639	       7
       150	   382.103	   533.653	       7
       203	   410.811	   314.467	       7
       616	   401.480	   910.773	       7
       582	   317.384	   366.557	       7
       499	   621.919	   433.592	       7
       162	   430.247	   512.293	       7
       348	   973.802	   938.886	       7
       893	   677.801	    30.949	       7
       875	   198.570	   716.879	       7
       140	   426.701	   891.019	       7
       502	   343.346	    27.287	       7
       742	   797.639	   522.051	       7
       625	   879.998	   325.990	       7
       876	   903.842	   859.489	       7
       276	   662.720	   558.517	       7
       704	   270.208	   690.228	       7
       874	   252.367	   452.853	       7
       499	   854.898	   628.309	       7
       860	   527.715	   290.097	       7
       480	   802.161	     9.349	       7
       208	   572.489	   576.756	       7
       716	   733.143	   311.444	       7
       337	   519.012	   517.268	       7
       186	   770.884	   916.406	       7
       576	   568.858	   426.475	       7
        25	   465.710	   247.396	       7
       911	   342.689	   371.294	       7
       411	    68.209	   931.861	       7
       180	   377.924	   936.868	       7
        30	    79.626	   844.330	       7
       640	   982.817	   920.207	       7
       954	   181.613	   227.900	       7
       288	   811.859	    87.482	       7
       495	   874.962	   227.310	       7
       919	   688.413	   314.377	       7
   174.766	   451.733
   607.094	   375.435
   413.586	   975.350
   816.352	   167.983
   185.130	   972.788
   701.877	   767.475
   240.356	   824.238
   574.219	   632.616
   348.988	   668.733
    56.964	   476.882
   228.814	    13.136
   664.103	   353.006
   497.250	   492.072
   519.016	   730.091
   174.720	   468.628
   570.716	   457.405
   996.753	   137.663
   816.835	    10.889
   594.373	   758.278
   975.989	   319.953
   901.563	   984.383
   595.608	   220.234
    32.426	   338.708
    93.577	   523.896
    65.372	   754.891
    73.366	   349.241
   698.827	   628.265
   914.929	   192.808
