200	50	5	2000	
       428	   485.991	   947.549	       4
       788	   604.310	   221.433	       4
       289	   549.548	   267.072	       4
       665	   926.181	    81.474	       4
       761	   918.733	   428.619	       4
        97	   394.876	   109.019	       4
       803	   963.263	   633.787	       4
       977	   173.956	   802.963	       4
       253	   126.330	   696.800	       4
       358	   135.079	   766.211	       4
       596	   505.662	   342.454	       4
       200	    21.525	   845.851	       4
       312	   947.970	   428.769	       4
       938	   827.115	   824.010	       4
       738	    15.019	   626.496	       4
       161	   176.196	   143.423	       4
       705	   332.064	    78.387	       4
       331	   130.997	    18.333	       4
       379	   809.491	    66.725	       4
       855	   344.737	   458.584	       4
       781	   940.107	   113.342	       4
       906	   582.014	    27.783	       4
       263	   878.832	   754.861	       4
       471	   844.734	   394.850	       4
       784	   905.392	   746.938	       4
       574	   459.880	   452.405	       4
       479	   546.347	   450.087	       4
       464	   798.604	   478.073	       4
       524	   285.719	   474.004	       4
       598	   490.254	   803.163	       4
       997	   599.110	   402.393	       4
       159	    15.533	   904.686	       4
       725	   593.481	    37.061	       4
       273	   433.676	   773.874	       4
        87	   807.361	   125.641	       4
       722	   315.245	   618.514	       4
        85	   892.889	    10.364	       4
       342	   577.857	   538.627	       4
        53	   184.010	     3.018	       4
       542	   787.929	   951.194	       4
       552	   612.031	   905.402	       4
       558	    53.909	   795.967	       4
       881	   420.194	   915.274	       4
       785	   679.069	   145.558	       4
       823	   918.602	   157.730	       4
       974	     0.402	   187.632	       4
       579	   976.759	   622.496	       4
       762	   376.580	   905.809	       4
       518	   973.784	   989.955	       4
       220	   604.716	   711.122	       4
       106	   828.846	   731.800	       4
       279	   574.712	   909.293	       4
        20	   628.076	   400.874	       4
       289	   285.576	   249.851	       4
       902	   586.833	   173.430	       4
       859	   750.022	   119.457	       4
       913	   858.314	   812.611	       4
       899	   755.082	   146.792	       4
       162	   698.057	   264.297	       4
       724	   864.479	   819.089	       4
       486	   322.681	   310.587	       4
       670	   670.789	   982.417	       4
       426	   450.874	   266.639	       4
       150	   382.103	   533.653	       4
       203	   410.811	   314.467	       4
       616	   401.480	   910.773	       4
       582	   317.384	   366.557	       4
       499	   621.919	   433.592	       4
       162	   430.247	   512.293	       4
       348	   973.802	   938.886	       4
       893	   677.801	    30.949	       4
       875	   198.570	   716.879	       4
       140	   426.701	   891.019	       4
       502	   343.346	    27.287	       4
       742	   797.639	   522.051	       4
       625	   879.998	   325.990	       4
       876	   903.842	   859.489	       4
       276	   662.720	   558.517	       4
       704	   270.208	   690.228	       4
       874	   252.367	   452.853	       4
       499	   854.898	   628.309	       4
       860	   527.715	   290.097	       4
       480	   802.161	     9.349	       4
       208	   572.489	   576.756	       4
       716	   733.143	   311.444	       4
       337	   519.012	   517.268	       4
       186	   770.884	   916.406	       4
       576	   568.858	   426.475	       4
        25	   465.710	   247.396	       4
       911	   342.689	   371.294	       4
       411	    68.209	   931.861	       4
       180	   377.924	   936.868	       4
        30	    79.626	   844.330	       4
       640	   982.817	   920.207	       4
       954	   181.613	   227.900	       4
       288	   811.859	    87.482	       4
       495	   874.962	   227.310	       4
       919	   688.413	   314.377	       4
   174.766	   463.858
   607.094	   124.823
   413.586	   312.501
   816.352	   504.519
   185.130	   673.849
   701.877	   770.150
   240.356	   130.336
   574.219	    22.915
   348.988	   519.082
    56.964	   809.989
   228.814	    12.604
   664.103	   672.470
   497.250	   686.808
   519.016	   449.247
   174.720	   914.789
   570.716	   644.361
   996.753	     5.240
   816.835	   484.428
   594.373	   859.318
   975.989	   830.400
   901.563	   649.154
   595.608	   673.698
    32.426	   578.500
    93.577	   274.120
    65.372	   560.530
   451.733	   671.730
   375.435	   352.430
   975.350	   855.828
   167.983	   195.037
   972.788	   747.321
   767.475	   289.603
   824.238	   773.799
   632.616	   427.737
   668.733	   807.698
   476.882	   353.535
    13.136	   213.693
   353.006	   767.285
   492.072	   308.642
   730.091	   733.245
   468.628	   744.473
   457.405	   221.397
   137.663	   214.112
    10.889	   198.948
   758.278	   142.518
   319.953	   377.083
   984.383	    26.628
   220.234	   110.920
   338.708	   674.564
   523.896	   799.777
   754.891	    80.530
    73.366	   349.241
   698.827	   628.265
   914.929	   192.808
   770.180	   780.519
   670.264	   167.712
