200	50	5	2000	
       616	   401.480	   910.773	       6
       582	   317.384	   366.557	       6
       499	   621.919	   433.592	       6
       162	   430.247	   512.293	       6
       348	   973.802	   938.886	       6
       893	   677.801	    30.949	       6
       875	   198.570	   716.879	       6
       140	   426.701	   891.019	       6
       502	   343.346	    27.287	       6
       742	   797.639	   522.051	       6
       625	   879.998	   325.990	       6
       876	   903.842	   859.489	       6
       276	   662.720	   558.517	       6
       704	   270.208	   690.228	       6
       874	   252.367	   452.853	       6
       499	   854.898	   628.309	       6
       860	   527.715	   290.097	       6
       480	   802.161	     9.349	       6
       208	   572.489	   576.756	       6
       716	   733.143	   311.444	       6
       337	   519.012	   517.268	       6
       186	   770.884	   916.406	       6
       576	   568.858	   426.475	       6
        25	   465.710	   247.396	       6
       911	   342.689	   371.294	       6
       411	    68.209	   931.861	       6
       180	   377.924	   936.868	       6
        30	    79.626	   844.330	       6
       640	   982.817	   920.207	       6
       954	   181.613	   227.900	       6
       288	   811.859	    87.482	       6
       495	   874.962	   227.310	       6
       919	   688.413	   314.377	       6
   174.766	   463.858
   607.094	   124.823
   413.586	   312.501
   816.352	   504.519
   185.130	   673.849
   701.877	   770.150
   240.356	   130.336
   574.219	    22.915
   348.988	   519.082
    56.964	   809.989
   228.814	    12.604
   664.103	   672.470
   497.250	   686.808
   519.016	   449.247
   174.720	   914.789
   570.716	   644.361
   996.753	     5.240
   816.835	   484.428
   594.373	   859.318
   975.989	   830.400
   901.563	   649.154
   595.608	   673.698
    32.426	   578.500
    93.577	   274.120
    65.372	   560.530
   451.733	   671.730
   375.435	   352.430
   975.350	   855.828
   167.983	   195.037
   972.788	   747.321
   767.475	   289.603
   824.238	   773.799
   632.616	   427.737
   668.733	   807.698
   476.882	   353.535
    13.136	   213.693
   353.006	   767.285
   492.072	   308.642
   730.091	   733.245
   468.628	   744.473
   457.405	   221.397
   137.663	   214.112
    10.889	   198.948
   758.278	   142.518
   319.953	   377.083
   984.383	    26.628
   220.234	   110.920
   338.708	   674.564
   523.896	   799.777
   754.891	    80.530
    73.366	   349.241
   698.827	   628.265
   914.929	   192.808
   770.180	   780.519
   670.264	   167.712
